,Unnamed: 0,fare_amount,passenger_count,trip_distance_km,pickup_hour,pickup_day_of_week,is_night
54146,44963681,5.3,2,1.6597485128395515,17,4,0
86439,23326940,8.5,1,2.5307739970055882,15,4,0
190118,22822659,16.0,1,5.278959438282691,7,2,0
44359,30707924,8.9,2,2.858920738911512,18,4,0
175482,36273140,15.3,3,4.383140102804069,1,6,1
61785,28260804,10.1,5,4.435543509276757,0,1,1
184402,19909234,6.0,1,1.3481520401964506,1,6,1
186212,38795990,6.9,1,1.474227212991919,20,1,0
19138,13985667,13.5,1,1.484585949543484,14,4,0
174188,37505132,7.0,2,1.1398223527618245,17,2,0
147879,29036654,14.5,1,6.694320916779207,0,4,1
136990,14543148,4.9,1,1.1973875362431745,12,5,0
123508,2787749,9.7,1,2.4474710794691186,14,4,0
17158,34299882,12.0,1,3.657236756618127,22,0,1
60462,20680059,12.0,1,3.150542331029362,15,4,0
105875,27711275,3.5,1,0.6598441349770157,2,2,1
127336,16714587,13.7,5,4.708635384420526,23,2,1
56861,53645857,19.3,1,9.294891716651836,1,2,1
77915,50335443,10.5,1,3.6232650824316126,19,1,0
56491,2489579,6.9,1,3.184202177927259,13,6,0
64010,30037035,17.5,1,5.468750221748505,18,2,0
33438,11791257,7.3,5,1.0525484830742777,9,2,0
26205,45428540,8.0,1,1.0541601115590393,15,3,0
77577,14161259,4.5,1,0.887743598661096,21,4,0
143705,8069337,7.3,1,2.204494718026462,22,1,1
46373,48086363,4.5,2,0.4557231864364703,8,0,0
166293,16473490,6.1,1,1.024032675624045,14,5,0
50464,52540021,11.5,1,3.4613076254284936,17,4,0
176409,20766702,8.0,1,1.751540285015025,14,2,0
96237,48986733,4.9,1,0.9041181923571304,16,1,0
115052,42843860,10.0,5,4.466183416636025,18,5,0
17979,53648991,5.7,4,1.0707432417633531,9,5,0
152623,48315664,10.0,1,1.6903077966989486,0,6,1
149306,14510295,4.5,1,1.133892956413641,16,5,0
1269,34654574,4.9,1,0.8373377911806459,8,5,0
178692,40058235,6.9,1,2.011544906002699,9,6,0
6643,33308054,7.7,2,1.8486698320789707,17,2,0
22551,8729758,13.5,1,2.7609317756026095,17,3,0
182740,47405501,6.1,3,2.173524600525768,19,4,0
7213,37332899,16.1,1,5.257637360299494,21,5,0
79905,3088377,11.0,1,2.80242339747334,23,5,1
126573,319909,6.1,1,1.6885354281896372,14,4,0
77243,34934643,5.7,1,1.5498688031205494,3,6,1
191384,544688,14.0,2,2.930238685176745,18,2,0
162005,13741953,8.5,1,3.7673138357045164,0,1,1
187582,15169750,14.1,3,7.964256035501259,2,4,1
32657,15096839,5.7,1,1.4272631120955441,14,4,0
140459,21050272,15.0,1,3.4350099495089768,13,1,0
5037,6003085,6.1,5,1.6624481379179687,20,3,0
84365,28636374,4.0,2,0.6615193868186982,0,3,1
190555,8064463,45.0,1,19.264652252512974,21,2,0
80947,37009890,7.5,3,2.1930298265596146,0,3,1
190861,35816844,4.5,2,0.6356196400740255,19,3,0
23586,21503072,8.0,1,1.4150041704340268,15,6,0
113303,37122254,5.7,2,1.5781536189180736,20,2,0
169439,3659837,23.0,1,7.197321813358088,10,1,0
98743,19584004,10.5,1,1.9193334345473907,11,2,0
153974,19677707,29.7,2,8.871328001624711,20,0,0
79127,25945966,3.3,1,0.5143112961278776,9,5,0
152721,13836480,6.0,2,1.0256697300055706,16,3,0
106504,36386669,7.3,1,2.840612719381907,4,4,1
59705,9276203,28.5,2,7.8661656900286445,11,3,0
9823,4921550,10.5,6,3.2215419583304095,12,4,0
15151,22007183,6.5,3,2.616469494211574,3,6,1
87473,8699985,16.0,1,5.442804226579351,15,1,0
68001,41885596,7.7,2,1.7519921317707987,11,1,0
106528,34526188,4.9,1,1.0507102489770892,8,5,0
95633,36673851,5.0,1,0.7598933977459575,15,3,0
21307,47786977,7.7,1,2.5135718631842536,15,1,0
29154,11658619,24.9,5,13.494907478158513,17,4,0
57143,39342614,5.3,1,1.790088935717152,21,4,0
44923,46830962,14.9,3,4.01864313928236,23,4,1
81916,6928842,4.1,1,0.5340210592764781,8,3,0
86570,50779591,9.5,5,1.9845281737630864,20,3,0
18598,43161365,4.5,1,1.4407894931622403,2,1,1
83433,42999741,5.7,5,1.4460844635432313,15,6,0
198809,1282861,10.5,1,1.975136422184902,18,1,0
118715,55004704,6.9,1,2.889978751393095,9,5,0
14984,4370351,23.0,1,10.320339963278132,21,1,0
90969,19853982,4.1,1,1.1383424878843231,7,1,0
165866,18168050,57.33,2,19.78838691766239,15,6,0
49615,25814176,12.0,1,2.1981344144839725,23,5,1
185343,41249536,12.0,1,4.511370880409468,10,6,0
172272,39679565,8.9,2,3.0473119836043856,8,4,0
95936,53619922,13.0,1,2.724474112882684,8,5,0
38645,10651866,4.9,2,0.8051849642524351,17,0,0
67127,12832386,7.0,6,1.2239653337200818,14,2,0
90902,6511941,4.5,1,1.169609106788694,17,4,0
91960,7998099,6.1,1,0.14409623482428754,18,3,0
142786,6807064,9.0,1,1.6871652081696575,8,2,0
173030,54176657,8.9,1,2.1391283744288234,13,3,0
2729,13508541,9.5,1,2.132921156389762,22,3,1
11419,11115964,17.3,2,8.27544504842123,21,1,0
102890,15233641,10.1,1,2.405355197497992,16,4,0
162358,945011,8.5,3,1.3663158217209936,10,5,0
163898,33685295,5.5,1,0.9117977427944861,7,4,0
52628,53550473,10.1,1,2.080152428878338,11,1,0
32639,36758072,8.1,1,2.6437956901710535,20,1,0
198781,6341503,14.5,1,5.623350167753748,21,5,0
123171,25261822,5.3,5,1.2877097988812425,12,4,0
4027,29302380,7.7,2,2.7816912864937513,20,5,0
11286,4555783,49.8,1,19.618966519475894,14,5,0
123272,3363405,4.5,1,1.0783952650025197,1,6,1
67334,21517070,9.0,1,1.692422581894471,20,1,0
85968,18281319,11.0,1,4.560043440898452,5,5,1
125381,48326723,4.9,2,0.8183879857761821,2,3,1
121828,3426800,6.5,1,1.932823863889585,22,3,1
167279,45673151,11.5,1,4.722536645296916,21,0,0
185554,34258313,5.5,1,0.9087000810617704,12,1,0
148096,25601155,10.1,1,4.133333054303764,2,0,1
142446,22122477,5.0,2,1.2685616728586013,12,2,0
71684,32760909,4.5,1,0.7862419392859538,15,1,0
69,45517946,7.5,1,2.068041832270027,20,4,0
186326,10235954,13.3,2,0.5511350884327132,19,2,0
133544,46727333,6.5,1,1.4262930392003015,1,4,1
14210,48386319,4.5,2,0.8826970775435351,18,4,0
20214,40385208,3.5,1,0.6878786738097995,16,4,0
126023,44696722,7.7,1,2.1084208091293912,15,3,0
32029,31217207,26.0,1,8.6059135613535,17,1,0
192888,49121794,15.3,5,6.2388658676869735,11,6,0
8264,47095838,14.0,2,4.401795231497153,18,2,0
74690,27865906,21.5,1,4.054333499583416,18,3,0
152850,54576564,9.0,1,1.7350899105154136,17,2,0
13167,55227628,10.5,1,2.4812664100699036,19,2,0
72264,3633368,32.83,5,9.515515879476027,19,1,0
89969,26211063,15.0,1,3.0849237505325906,11,3,0
40976,41350710,6.5,1,1.8765622079408166,22,2,1
147226,9723764,3.5,1,0.3486614707507629,23,0,1
87243,33439390,19.0,1,5.016749194955215,15,0,0
107315,37316916,10.9,1,3.6293024415110775,15,0,0
56923,45338633,12.5,1,4.940211182236996,1,3,1
195318,54172065,8.1,4,3.0405973603778813,14,2,0
188248,37106333,6.0,1,1.8445313127628258,1,3,1
66568,51308168,18.5,2,5.319351039071756,1,6,1
83121,50187122,6.1,1,1.5780662483189125,2,4,1
23139,5245433,15.5,1,4.392169116365218,18,3,0
84377,22750542,7.3,3,2.137193042189458,0,5,1
155217,15147732,11.5,1,3.1455974424625417,13,6,0
84760,44077039,41.83,2,13.676972228378375,2,6,1
57535,29461664,4.9,1,0.8174487012464887,17,0,0
118166,17497168,8.5,1,2.0528492842644086,13,0,0
58395,5488778,11.5,1,1.5503955000285747,18,1,0
132799,22686161,8.0,1,1.326588850179547,12,3,0
69306,40464963,9.5,1,2.341412842281534,11,1,0
82541,46180578,3.3,1,0.37231271016087314,14,5,0
17131,48091582,8.1,1,2.2619189780194637,0,2,1
10502,46102711,57.54,1,20.07958887639754,4,0,1
89328,50907154,11.5,1,3.5976069861164595,21,4,0
47286,8293443,9.3,1,3.84714808397719,20,4,0
42389,47704757,4.9,1,1.1349249265261183,14,4,0
17625,35117353,8.5,5,1.7815940126894547,0,6,1
16599,25935455,17.0,1,6.005427722506564,3,5,1
95597,8221558,6.0,1,1.3623994896150635,17,0,0
98100,16556270,42.1,2,13.472919345203065,7,3,0
13630,9915624,6.5,1,1.285332040127912,20,2,0
79148,13773181,10.0,1,2.443965479220347,23,5,1
146592,29766940,5.0,1,0.8405784027193378,1,6,1
178094,13515187,4.9,5,1.6356861675016454,8,1,0
135368,48982074,13.7,1,6.260814956659687,9,6,0
123667,43473427,6.0,1,0.7629123635278999,17,4,0
8978,46378913,2.9,1,0.5183913792074147,16,4,0
68266,17377530,14.5,1,3.3410935151423007,0,2,1
11390,746242,4.9,2,1.2558509313298338,19,6,0
89647,14474106,5.5,3,0.9850958737012817,18,2,0
133839,54918391,14.5,2,1.3187879454365061,16,2,0
17881,42641210,9.3,5,1.0819036664346457,13,4,0
44809,30570918,11.0,3,3.0688512035090825,18,4,0
10945,9374720,57.33,1,21.943168370402976,11,5,0
95469,9472166,10.1,1,4.308763501739733,0,4,1
131556,39234485,4.5,2,1.240295930090052,18,1,0
92458,34592968,3.7,4,0.5490957166432247,15,3,0
43817,44846722,14.0,1,4.309737060228653,12,6,0
28440,7048614,4.5,2,1.294772493081479,15,0,0
14812,1598572,4.0,1,0.7145156784998433,10,1,0
150018,20069081,7.5,1,1.752777788832043,13,6,0
137517,16894288,4.5,1,1.0356958455021215,16,4,0
39612,42266901,32.5,1,9.927221156943487,19,1,0
5494,49362553,57.33,1,20.0492596150659,17,3,0
16436,25273156,8.5,2,1.2825400919102243,14,6,0
65932,49376814,19.0,4,6.957524244250165,0,5,1
106530,9439085,7.0,2,1.293867791624885,20,3,0
63620,10366440,6.1,5,0.6847971919809489,22,0,1
109302,4720075,8.9,1,3.3529197147870606,14,2,0
120475,14613845,3.7,2,0.29082637749483586,8,0,0
152002,55381199,16.5,1,5.211426874142523,10,1,0
23729,12627779,6.5,1,1.565064451072511,9,4,0
103989,20471009,8.0,1,1.4799585981376142,21,5,0
66157,18072150,4.0,1,0.8095138135315283,14,2,0
14225,29526987,24.9,1,10.175669116572507,19,1,0
78061,6856298,8.6,1,4.207877129498449,21,4,0
160034,25471713,7.3,1,1.629386355220532,11,3,0
98888,4567690,49.8,1,21.01257128983593,14,3,0
144637,13043223,5.5,1,0.8784365659850107,18,3,0
189404,25857409,3.7,1,1.0856868035668472,17,1,0
130696,55257206,8.1,1,2.3394045663144274,14,3,0
142148,41600161,10.0,2,1.7466538790776636,13,5,0
90138,50087656,5.5,1,0.8455131818173034,8,4,0
122432,18494212,10.1,2,2.7860670825082128,23,3,1
140173,44041967,18.5,1,5.58350753669523,13,0,0
68615,33258156,4.1,1,0.9257910403715934,13,1,0
113980,42904800,10.5,3,3.0944717988077914,15,2,0
136530,43329667,10.5,4,1.9267885492268733,8,1,0
189952,23635780,7.5,2,5.092889852641982,6,1,0
79479,12256670,5.0,2,1.168200399428476,9,0,0
13867,44235662,13.3,5,6.943396850246074,12,2,0
125356,53021205,11.5,1,3.7217964700538744,7,0,0
44130,30864926,9.5,2,2.067892781277096,13,5,0
148214,1201186,49.8,5,22.97402246016075,23,1,1
153065,45476767,9.7,1,3.3562584800434623,0,1,1
37557,29328835,10.1,1,3.277086241937293,16,6,0
9328,42603228,18.5,1,6.405923914615725,18,1,0
22721,14673931,5.3,5,1.064416774382088,14,2,0
21396,48010135,18.5,1,8.06534616668378,18,4,0
87064,7227197,10.0,1,3.505006881332683,22,4,1
41581,31404194,8.0,2,2.2907771938795984,0,5,1
198663,37515441,13.7,1,4.410357003102205,22,2,1
22616,15796711,14.0,2,4.040700748872318,11,0,0
99112,43271670,5.0,1,0.6948548292616072,13,3,0
10184,33052393,49.57,1,19.609489754555057,16,1,0
120086,11256058,5.3,6,1.9185922027900144,10,0,0
85123,18125810,8.5,1,1.0857551947571231,18,5,0
50933,2454587,23.0,1,8.702733466704977,22,5,1
170286,38861596,6.9,2,2.2103054313600436,17,0,0
82841,26586075,9.0,2,9.040817392008769,19,3,0
1170,48367850,5.7,2,1.4565863408282913,18,5,0
136598,24389603,9.3,1,2.912996627338398,13,5,0
137557,20289763,5.5,1,1.0614417105638183,21,5,0
171263,3824432,22.5,1,7.420583441662423,18,0,0
37660,41451350,42.5,1,10.083765532702143,23,4,1
101506,36011781,5.7,1,1.6050966077470161,9,4,0
128772,7571464,5.3,6,1.3327994576481317,13,2,0
158375,47407796,4.5,1,0.7964604614104132,15,1,0
140725,304071,3.3,1,0.5330694225977374,19,4,0
44033,22636757,4.1,1,1.1168734364669242,9,1,0
16080,54227793,7.7,1,3.483077007132198,10,3,0
185548,40526410,8.9,1,3.5936857985079764,3,4,1
182984,19421570,4.9,1,0.31999711511248097,16,1,0
33144,12483434,7.0,1,2.9432378816955436,1,4,1
5502,7336154,15.5,1,6.2365941884910505,21,3,0
52338,36025401,49.57,2,21.882360904881,6,4,0
139620,48902308,10.9,5,3.75984320729524,0,4,1
7725,20301297,7.5,1,1.6630405431774427,16,4,0
191951,41966060,7.5,2,1.1216345779299806,15,5,0
34432,16930478,6.0,1,1.4649116302813465,14,2,0
179186,46692356,16.5,1,6.111244513523772,22,1,1
108081,54927169,4.5,1,1.0051381316710173,14,5,0
51648,5429374,11.7,1,3.4087948712464495,11,4,0
29775,220226,3.7,1,0.9722652712450381,2,0,1
144947,39232011,7.0,6,2.583872802721371,6,2,0
4526,33999426,8.9,1,4.209626256798861,22,6,1
7516,10360261,12.5,4,3.0841242781727316,20,5,0
13714,17507457,45.0,1,22.130580992615243,9,4,0
196639,43978172,5.0,1,0.9669286919239668,14,0,0
89741,38560019,8.5,1,1.5044671652191794,13,5,0
99301,5845781,17.0,3,5.430829760502695,16,2,0
64277,20473059,10.5,1,2.2542837484783615,19,5,0
190400,50019448,10.9,1,3.5798469485081443,21,5,0
28140,19873049,8.5,1,1.6382655686989909,17,3,0
47160,29915893,13.0,1,3.7258704794165234,9,3,0
178444,38806290,15.3,1,3.4658407443156833,23,4,1
106619,46421979,10.5,1,3.878101521888245,14,3,0
75318,50109302,5.5,1,0.9136725638267359,10,0,0
69059,43504018,9.7,2,2.270016744982982,19,1,0
149031,34121765,6.9,6,2.6752989649002985,2,5,1
90359,49898981,18.5,1,6.353686389607831,7,3,0
190812,4668961,7.7,1,2.1321378092692327,8,4,0
165148,45773608,10.5,1,1.262740617202741,13,3,0
155623,30321415,7.7,2,1.9173741718597699,17,4,0
187208,366003,5.3,1,0.8497692847323042,10,1,0
44770,14289444,8.5,2,2.0715995830058023,16,1,0
75191,21905925,9.7,1,3.4547501526086424,18,3,0
153991,8935485,8.9,2,2.518049251168858,22,5,1
152467,54929007,12.0,1,1.2310158815636965,11,3,0
80453,22488765,11.0,2,2.605471750020172,12,6,0
10787,26614762,24.65,1,8.403777416215158,21,4,0
52016,68708,5.5,1,0.8727651311457358,10,6,0
71412,24368892,7.5,1,1.8526876795164202,20,5,0
164970,2567422,9.3,1,3.1380274723494,12,6,0
83483,24128095,6.5,1,1.425128292431531,2,4,1
95598,7973655,42.27,1,14.415681776358845,16,3,0
197430,14030059,4.9,1,0.7640858486801075,6,5,0
7119,24888706,5.0,2,0.9728840617745842,0,3,1
144257,417332,6.5,1,1.5948669221571066,16,5,0
63240,49529755,15.0,6,6.241197950703979,21,5,0
18968,25062649,4.9,1,0.903223787666093,23,5,1
21506,15927765,10.5,1,3.487973349189077,22,2,1
123510,16448661,5.3,1,1.7936267584019303,7,5,0
181232,24842166,16.1,2,6.157023762999234,20,6,0
25467,34136684,9.5,2,2.756281309431588,22,5,1
89550,31680844,9.0,1,1.4254649411960443,17,4,0
158926,34820653,5.0,1,1.3326769991096201,21,3,0
148645,40405857,5.5,2,1.5379051430048762,19,4,0
61181,30115914,3.3,1,0.4754883946317299,13,6,0
80307,53799700,8.1,1,2.181679262011288,10,1,0
75883,29945536,10.0,1,1.4014603703751227,9,1,0
142069,22696846,4.0,1,0.3367964068135725,12,6,0
34420,6037009,12.5,1,3.425035024204397,18,2,0
48817,54989398,14.5,1,4.142565640088077,10,2,0
88138,12128359,8.5,1,2.9681451266702337,22,4,1
91908,424265,6.5,1,1.19883659080984,20,4,0
6852,41253253,8.0,2,2.6709110802643603,21,3,0
168438,27403159,7.7,1,1.8237141876230134,8,3,0
173962,44298966,7.7,1,1.9775986217406603,7,4,0
42331,27216763,3.7,1,0.646620662631274,14,3,0
123154,19168522,14.1,1,5.0282511493202415,19,4,0
77002,38461973,8.9,1,1.4816585900909167,13,4,0
115565,43479543,11.0,1,2.3259878739275597,12,3,0
123442,11455403,5.7,1,1.2288049920535413,16,4,0
128409,50543829,16.0,2,3.9147897067391275,18,5,0
143675,37194968,10.0,2,2.237859934065424,20,3,0
163651,51053917,8.5,5,3.0549948749180067,20,5,0
104673,4900938,3.7,1,0.7451903213297378,6,3,0
4326,55093401,10.5,1,5.222188238874918,22,2,1
87665,49640782,4.5,1,0.9201854986535917,21,1,0
2952,27342099,10.1,1,2.078027579601236,23,3,1
16759,20272151,8.5,1,2.251676776167772,4,6,1
127293,1700331,15.0,1,3.7462007711901126,14,4,0
151228,40443782,8.5,5,1.6807939745528524,19,3,0
58229,36184935,25.450000000000006,1,8.541584006349565,19,6,0
162847,5120336,3.5,1,0.6466353725887816,11,0,0
147357,29749695,12.1,2,0.23183046963811793,18,0,0
184136,3660527,9.7,1,3.101431993396253,17,5,0
131015,44108492,17.0,1,5.4066733158587015,11,4,0
17017,52468686,19.5,1,5.128403168500328,21,6,0
114832,24651574,8.9,1,1.202996445887438,15,0,0
111849,5414289,9.7,1,4.102901976387899,8,1,0
37028,32162016,6.0,1,1.3437004350637913,9,1,0
10633,14437471,6.9,1,1.5902872331901168,18,4,0
130174,10633614,5.0,3,0.6824918114141367,14,1,0
29846,35967839,6.9,1,1.8653277440808873,9,0,0
141070,38847893,7.3,2,1.866609007161302,23,4,1
152286,50366643,5.5,1,1.4082463072425773,17,3,0
155358,37008087,10.1,1,3.348640461665335,14,3,0
144973,18300566,7.3,1,3.4264710300683037,7,2,0
30809,28444342,6.1,1,1.8122715281292154,14,2,0
192779,5849552,6.5,2,0.7804029654886757,23,4,1
10644,17163435,2.5,1,0.11289813798195152,5,1,1
29551,40146321,10.9,1,2.553299655942641,14,4,0
74255,5853158,8.1,1,2.772669427799966,19,2,0
133354,24475231,16.9,1,6.390949096127793,9,3,0
185004,20536617,4.1,5,0.9996139384475402,20,0,0
82768,46538698,9.5,1,3.153484280012009,6,4,0
170770,29751721,10.5,1,2.1077211217869487,11,0,0
255,39396724,9.7,1,3.2893596718875813,20,5,0
64034,3458138,14.1,1,5.208929104292074,23,5,1
128640,39534114,13.7,2,5.627124795634626,20,5,0
114314,122846,15.7,1,4.570096261408302,19,6,0
109674,26475879,15.0,1,4.344615816881678,19,4,0
159305,46889435,7.3,3,1.615817857470495,2,5,1
67096,45169538,7.7,1,2.5033349792816804,20,0,0
196684,55216605,5.5,1,0.7965029855284217,7,0,0
65531,52193976,17.7,1,7.759922654041863,22,1,1
47374,43540129,16.5,6,6.653504559218569,3,3,1
133530,51778166,12.9,1,3.40282648913667,10,2,0
75738,14942516,5.5,6,0.8082719115066633,6,5,0
119052,13384172,26.5,2,7.611396940012647,17,4,0
133982,13813245,4.5,1,1.0326789175943996,11,1,0
186134,17887894,7.5,1,2.3302932454696688,20,1,0
65658,10770486,6.1,1,1.4493578133727736,15,5,0
42142,50486740,15.5,1,3.2921849532697873,13,3,0
36069,20734516,4.1,5,0.8026205675268182,17,4,0
186000,12923691,8.1,1,3.6994066276818387,21,2,0
22729,49760096,6.5,1,1.5294151222843804,11,5,0
176260,9313568,40.83,1,10.582011767950306,12,6,0
115868,31614756,4.9,1,1.2245700082177846,9,4,0
2781,7485687,18.5,1,4.466975133777665,17,1,0
124874,47809580,6.5,1,1.823768655512582,13,3,0
71427,31119451,13.5,1,2.50628533004083,12,3,0
28824,42610048,6.5,1,1.056039096999264,16,3,0
115100,50891830,7.7,1,1.644582916766778,15,1,0
117952,18843576,14.5,1,5.738417364709323,8,2,0
171660,22436054,10.9,1,4.295156092372584,9,0,0
9758,33955580,10.9,1,3.7244806581219634,21,4,0
121078,43620450,49.57,1,20.56498698185624,4,3,1
182258,27108276,5.3,2,1.3170260638173903,17,3,0
179192,20144835,11.0,1,0.9064456996674155,8,2,0
57607,2820950,18.1,1,9.465605250730587,22,1,1
7185,10814731,3.5,1,0.6340684439964346,15,1,0
198509,2189523,6.5,1,2.299615286458285,23,0,1
192121,18126301,10.0,6,0.9475666258480424,11,0,0
183570,38188793,6.9,5,1.5095524490685317,16,1,0
2560,10970107,7.5,4,3.044707611748036,3,4,1
21440,25287242,13.0,1,4.106323215944488,21,3,0
111699,47362702,7.0,2,1.3680851862634427,13,5,0
92720,25531606,14.0,4,3.6169103572821095,14,4,0
142177,28779382,50.83,1,14.432224544665786,11,4,0
130905,37968699,5.3,1,1.3142563200740414,20,5,0
138067,23750613,15.0,3,3.683935219116185,17,5,0
128753,37072729,3.3,1,0.4825570708220281,7,3,0
18829,6814987,8.1,2,1.8248800400397134,18,6,0
175175,1902965,4.9,1,1.2670252763716139,21,3,0
150384,30261239,10.5,1,1.9515893872062353,9,4,0
22042,51872165,11.3,1,5.66571064286494,15,5,0
188178,19959687,7.7,4,8.928382370736834,15,6,0
118204,1130309,4.9,1,1.1194845126579984,12,5,0
106641,12502374,14.0,1,4.58191843386451,0,5,1
135002,19262490,33.3,1,15.169556832205592,17,0,0
162733,27651094,5.7,1,1.12233567078162,13,0,0
47822,21185660,11.0,1,2.741914124050022,9,0,0
37265,1482541,6.1,1,1.1586874702835928,0,6,1
170470,40489458,7.3,1,1.9373000088907988,17,3,0
21485,32536716,8.5,1,2.4060842986042212,6,0,0
14203,16728079,6.5,1,0.9568961657814109,10,4,0
119396,34503742,8.5,1,2.1487923461201177,15,5,0
72154,47122468,20.5,1,4.222165617882525,17,6,0
187505,23815443,18.5,1,9.224702003775276,20,6,0
52479,5722455,5.3,1,1.1837201268772863,20,3,0
96388,30866248,4.1,1,0.6538577707797664,22,6,1
24433,27446356,8.5,1,3.2384504854822445,20,6,0
80750,22438683,10.5,5,4.378749003628541,22,4,1
172965,2798305,20.5,1,4.03564470326753,14,3,0
2772,41770875,4.1,1,0.9972055460023599,18,0,0
97931,2010312,8.0,1,1.1593503525987605,13,6,0
99113,22143373,8.1,2,2.2845449075004285,7,5,0
92723,21705112,6.9,3,0.8352092393399989,18,3,0
40471,37532086,13.0,1,2.6563220944696884,21,2,0
119404,53280163,9.3,2,2.0524882952509316,18,1,0
20815,54669126,5.3,3,2.0224619636876118,22,4,1
135952,52576665,5.3,1,1.748379690197402,2,5,1
9311,46328484,5.0,1,1.305806505408135,15,6,0
10444,45231694,49.8,5,21.534849618729055,10,2,0
59331,28083534,8.5,1,1.5409620297644655,15,3,0
161073,35917096,13.7,1,2.243268133158432,9,4,0
48941,18677502,6.1,1,1.1167485655073632,12,2,0
55967,39812972,3.3,1,0.4415106899321884,20,3,0
191823,40094897,8.0,2,2.536835584411272,7,0,0
188425,47964621,4.5,1,1.0301081238550587,14,4,0
130490,52007855,11.7,2,3.62893992250389,23,3,1
157850,18935070,4.5,1,0.7558409350267385,18,3,0
138584,19865186,5.3,1,1.2307130515327211,7,2,0
106915,14992508,9.0,1,1.7734704101245211,16,4,0
179656,18191711,11.7,1,4.650800828365047,8,2,0
8056,40385532,6.1,1,0.75631501591908,21,4,0
